,Sample,Virus,ViralLoad,Province,Status,Race,LAT,LON,Commune,Mitesper100,TXPRE,TXWIN,TXPOST,Year
556,12_35,AMFV,76906.1,Limburg,WL,Carnica,5.203424912,50.82694775,Sint-Truiden,0.293676313,Thymol,OA,None,12
557,12_35,thog,0,Limburg,WL,Carnica,5.203424912,50.82694775,Sint-Truiden,0.293676313,Thymol,OA,None,12
558,12_35,thika,0,Limburg,WL,Carnica,5.203424912,50.82694775,Sint-Truiden,0.293676313,Thymol,OA,None,12
559,12_35,dwv,1773.21,Limburg,WL,Carnica,5.203424912,50.82694775,Sint-Truiden,0.293676313,Thymol,OA,None,12
560,12_35,vdv,157391.6,Limburg,WL,Carnica,5.203424912,50.82694775,Sint-Truiden,0.293676313,Thymol,OA,None,12
561,12_36,bmlv,0,Limburg,WL,Carnica,5.203424912,50.82694775,Sint-Truiden,0.246322272,Thymol,OA,None,12
562,12_36,AMFV,271463.09,Limburg,WL,Carnica,5.203424912,50.82694775,Sint-Truiden,0.246322272,Thymol,OA,None,12
563,12_36,Unc,328670.09,Limburg,WL,Carnica,5.203424912,50.82694775,Sint-Truiden,0.246322272,Thymol,OA,None,12
564,12_36,dwv,0,Limburg,WL,Carnica,5.203424912,50.82694775,Sint-Truiden,0.246322272,Thymol,OA,None,12
565,12_36,thika,0,Limburg,WL,Carnica,5.203424912,50.82694775,Sint-Truiden,0.246322272,Thymol,OA,None,12
566,12_36,thog,0,Limburg,WL,Carnica,5.203424912,50.82694775,Sint-Truiden,0.246322272,Thymol,OA,None,12
567,12_36,vdv,24742.13,Limburg,WL,Carnica,5.203424912,50.82694775,Sint-Truiden,0.246322272,Thymol,OA,None,12
568,12_37,bmlv,0,Limburg,Healthy,Carnica,5.203424912,50.82694775,Sint-Truiden,18.29300484,Thymol,OA,None,12
569,12_37,AMFV,11953.59,Limburg,Healthy,Carnica,5.203424912,50.82694775,Sint-Truiden,18.29300484,Thymol,OA,None,12
570,12_37,thog,0,Limburg,Healthy,Carnica,5.203424912,50.82694775,Sint-Truiden,18.29300484,Thymol,OA,None,12
571,12_37,dwv,11473.18,Limburg,Healthy,Carnica,5.203424912,50.82694775,Sint-Truiden,18.29300484,Thymol,OA,None,12
572,12_37,vdv,17186.42,Limburg,Healthy,Carnica,5.203424912,50.82694775,Sint-Truiden,18.29300484,Thymol,OA,None,12
573,12_37,thika,0,Limburg,Healthy,Carnica,5.203424912,50.82694775,Sint-Truiden,18.29300484,Thymol,OA,None,12
574,12_37,Unc,252761.5,Limburg,Healthy,Carnica,5.203424912,50.82694775,Sint-Truiden,18.29300484,Thymol,OA,None,12
575,12_38,AMFV,27193.7,Limburg,Healthy,Carnica,5.203424912,50.82694775,Sint-Truiden,2.75210084,Thymol,OA,None,12
576,12_38,bmlv,3093.18,Limburg,Healthy,Carnica,5.203424912,50.82694775,Sint-Truiden,2.75210084,Thymol,OA,None,12
577,12_38,Unc,0,Limburg,Healthy,Carnica,5.203424912,50.82694775,Sint-Truiden,2.75210084,Thymol,OA,None,12
578,12_38,thog,0,Limburg,Healthy,Carnica,5.203424912,50.82694775,Sint-Truiden,2.75210084,Thymol,OA,None,12
579,12_38,thika,0,Limburg,Healthy,Carnica,5.203424912,50.82694775,Sint-Truiden,2.75210084,Thymol,OA,None,12
580,12_38,dwv,815226.5,Limburg,Healthy,Carnica,5.203424912,50.82694775,Sint-Truiden,2.75210084,Thymol,OA,None,12
581,12_38,vdv,1.14e+08,Limburg,Healthy,Carnica,5.203424912,50.82694775,Sint-Truiden,2.75210084,Thymol,OA,None,12
582,12_39,thika,0,Vl-Br.,Healthy,Carnica,4.431231831,51.332759,Kapellen,2.846685645,OA+Amitraz,OA,Thymol+Fluvalinate,12
583,12_39,bmlv,2646.32,Vl-Br.,Healthy,Carnica,4.431231831,51.332759,Kapellen,2.846685645,OA+Amitraz,OA,Thymol+Fluvalinate,12
584,12_39,thog,0,Vl-Br.,Healthy,Carnica,4.431231831,51.332759,Kapellen,2.846685645,OA+Amitraz,OA,Thymol+Fluvalinate,12
585,12_39,AMFV,97644.78,Vl-Br.,Healthy,Carnica,4.431231831,51.332759,Kapellen,2.846685645,OA+Amitraz,OA,Thymol+Fluvalinate,12
586,12_39,dwv,29400000,Vl-Br.,Healthy,Carnica,4.431231831,51.332759,Kapellen,2.846685645,OA+Amitraz,OA,Thymol+Fluvalinate,12
587,12_39,Unc,0,Vl-Br.,Healthy,Carnica,4.431231831,51.332759,Kapellen,2.846685645,OA+Amitraz,OA,Thymol+Fluvalinate,12
588,12_39,vdv,6830000,Vl-Br.,Healthy,Carnica,4.431231831,51.332759,Kapellen,2.846685645,OA+Amitraz,OA,Thymol+Fluvalinate,12
589,12_4,thog,0,Antwerpen,WL,Carnica,4.477387,51.1486117,Hove,2.75210084,OA,OA,OA,12
590,12_4,AMFV,2959.46,Antwerpen,WL,Carnica,4.477387,51.1486117,Hove,2.75210084,OA,OA,OA,12
591,12_4,Unc,98585.15,Antwerpen,WL,Carnica,4.477387,51.1486117,Hove,2.75210084,OA,OA,OA,12
592,12_4,vdv,265281.58,Antwerpen,WL,Carnica,4.477387,51.1486117,Hove,2.75210084,OA,OA,OA,12
593,12_4,thika,0,Antwerpen,WL,Carnica,4.477387,51.1486117,Hove,2.75210084,OA,OA,OA,12
594,12_4,dwv,2090000,Antwerpen,WL,Carnica,4.477387,51.1486117,Hove,2.75210084,OA,OA,OA,12
595,12_4,bmlv,0,Antwerpen,WL,Carnica,4.477387,51.1486117,Hove,2.75210084,OA,OA,OA,12
596,12_40,AMFV,11682.38,Vl-Br.,Healthy,Carnica,4.431231831,51.332759,Kapellen,9.631715771,OA+Amitraz,OA,Thymol+Fluvalinate,12
597,12_40,thika,1337.47,Vl-Br.,Healthy,Carnica,4.431231831,51.332759,Kapellen,9.631715771,OA+Amitraz,OA,Thymol+Fluvalinate,12
598,12_40,Unc,0,Vl-Br.,Healthy,Carnica,4.431231831,51.332759,Kapellen,9.631715771,OA+Amitraz,OA,Thymol+Fluvalinate,12
599,12_40,thog,0,Vl-Br.,Healthy,Carnica,4.431231831,51.332759,Kapellen,9.631715771,OA+Amitraz,OA,Thymol+Fluvalinate,12
600,12_40,vdv,1885.13,Vl-Br.,Healthy,Carnica,4.431231831,51.332759,Kapellen,9.631715771,OA+Amitraz,OA,Thymol+Fluvalinate,12
601,12_40,dwv,12375.04,Vl-Br.,Healthy,Carnica,4.431231831,51.332759,Kapellen,9.631715771,OA+Amitraz,OA,Thymol+Fluvalinate,12
602,12_40,bmlv,0,Vl-Br.,Healthy,Carnica,4.431231831,51.332759,Kapellen,9.631715771,OA+Amitraz,OA,Thymol+Fluvalinate,12
603,12_41,AMFV,13121.6,Vl-Br.,WL,Carnica,4.431231831,51.332759,Kapellen,36.21331545,OA+Amitraz,OA,Thymol+Fluvalinate,12
604,12_41,thika,0,Vl-Br.,WL,Carnica,4.431231831,51.332759,Kapellen,36.21331545,OA+Amitraz,OA,Thymol+Fluvalinate,12
605,12_41,vdv,5.84e+08,Vl-Br.,WL,Carnica,4.431231831,51.332759,Kapellen,36.21331545,OA+Amitraz,OA,Thymol+Fluvalinate,12
606,12_41,dwv,1.27e+09,Vl-Br.,WL,Carnica,4.431231831,51.332759,Kapellen,36.21331545,OA+Amitraz,OA,Thymol+Fluvalinate,12
607,12_41,Unc,0,Vl-Br.,WL,Carnica,4.431231831,51.332759,Kapellen,36.21331545,OA+Amitraz,OA,Thymol+Fluvalinate,12
608,12_41,thog,0,Vl-Br.,WL,Carnica,4.431231831,51.332759,Kapellen,36.21331545,OA+Amitraz,OA,Thymol+Fluvalinate,12
609,12_41,bmlv,424189.28,Vl-Br.,WL,Carnica,4.431231831,51.332759,Kapellen,36.21331545,OA+Amitraz,OA,Thymol+Fluvalinate,12
610,12_42,thika,0,Vl-Br.,WL,Carnica,4.431231831,51.332759,Kapellen,0,OA+Amitraz,OA,Thymol+Fluvalinate,12
611,12_42,vdv,83244.45,Vl-Br.,WL,Carnica,4.431231831,51.332759,Kapellen,0,OA+Amitraz,OA,Thymol+Fluvalinate,12
612,12_42,dwv,59737.81,Vl-Br.,WL,Carnica,4.431231831,51.332759,Kapellen,0,OA+Amitraz,OA,Thymol+Fluvalinate,12
613,12_42,bmlv,0,Vl-Br.,WL,Carnica,4.431231831,51.332759,Kapellen,0,OA+Amitraz,OA,Thymol+Fluvalinate,12
614,12_42,thog,0,Vl-Br.,WL,Carnica,4.431231831,51.332759,Kapellen,0,OA+Amitraz,OA,Thymol+Fluvalinate,12
615,12_42,AMFV,7459.86,Vl-Br.,WL,Carnica,4.431231831,51.332759,Kapellen,0,OA+Amitraz,OA,Thymol+Fluvalinate,12
616,12_42,Unc,0,Vl-Br.,WL,Carnica,4.431231831,51.332759,Kapellen,0,OA+Amitraz,OA,Thymol+Fluvalinate,12
617,12_43,thika,0,Antwerpen,Healthy,Buckfast + Carnica,4.510406865,51.1596941,Boechout,0,Thymol+MO,MO,None,12
618,12_43,AMFV,8314.66,Antwerpen,Healthy,Buckfast + Carnica,4.510406865,51.1596941,Boechout,0,Thymol+MO,MO,None,12
619,12_43,Unc,0,Antwerpen,Healthy,Buckfast + Carnica,4.510406865,51.1596941,Boechout,0,Thymol+MO,MO,None,12
620,12_43,vdv,6450000,Antwerpen,Healthy,Buckfast + Carnica,4.510406865,51.1596941,Boechout,0,Thymol+MO,MO,None,12
621,12_43,dwv,20057.61,Antwerpen,Healthy,Buckfast + Carnica,4.510406865,51.1596941,Boechout,0,Thymol+MO,MO,None,12
622,12_43,bmlv,0,Antwerpen,Healthy,Buckfast + Carnica,4.510406865,51.1596941,Boechout,0,Thymol+MO,MO,None,12
623,12_43,thog,0,Antwerpen,Healthy,Buckfast + Carnica,4.510406865,51.1596941,Boechout,0,Thymol+MO,MO,None,12
624,12_44,dwv,29943.83,Antwerpen,Healthy,Buckfast + Carnica,4.510406865,51.1596941,Boechout,3.215258856,Thymol+MO,MO,None,12
625,12_44,Unc,0,Antwerpen,Healthy,Buckfast + Carnica,4.510406865,51.1596941,Boechout,3.215258856,Thymol+MO,MO,None,12
626,12_44,thika,1510.64,Antwerpen,Healthy,Buckfast + Carnica,4.510406865,51.1596941,Boechout,3.215258856,Thymol+MO,MO,None,12
627,12_44,AMFV,3831.32,Antwerpen,Healthy,Buckfast + Carnica,4.510406865,51.1596941,Boechout,3.215258856,Thymol+MO,MO,None,12
628,12_44,bmlv,0,Antwerpen,Healthy,Buckfast + Carnica,4.510406865,51.1596941,Boechout,3.215258856,Thymol+MO,MO,None,12
629,12_44,vdv,679051.53,Antwerpen,Healthy,Buckfast + Carnica,4.510406865,51.1596941,Boechout,3.215258856,Thymol+MO,MO,None,12
630,12_44,thog,1688.3,Antwerpen,Healthy,Buckfast + Carnica,4.510406865,51.1596941,Boechout,3.215258856,Thymol+MO,MO,None,12
631,12_45,dwv,1.69e+09,Antwerpen,WL,Buckfast + Carnica,4.510406865,51.1596941,Boechout,0,Thymol+MO,MO,None,12
632,12_45,AMFV,5522.55,Antwerpen,WL,Buckfast + Carnica,4.510406865,51.1596941,Boechout,0,Thymol+MO,MO,None,12
633,12_45,bmlv,0,Antwerpen,WL,Buckfast + Carnica,4.510406865,51.1596941,Boechout,0,Thymol+MO,MO,None,12
634,12_45,Unc,0,Antwerpen,WL,Buckfast + Carnica,4.510406865,51.1596941,Boechout,0,Thymol+MO,MO,None,12
635,12_45,vdv,8.18e+08,Antwerpen,WL,Buckfast + Carnica,4.510406865,51.1596941,Boechout,0,Thymol+MO,MO,None,12
636,12_45,thog,1359.07,Antwerpen,WL,Buckfast + Carnica,4.510406865,51.1596941,Boechout,0,Thymol+MO,MO,None,12
637,12_45,thika,0,Antwerpen,WL,Buckfast + Carnica,4.510406865,51.1596941,Boechout,0,Thymol+MO,MO,None,12
638,12_46,dwv,924764.19,Antwerpen,WL,Buckfast + Carnica,4.510406865,51.1596941,Boechout,1.475409836,Thymol+MO,MO,None,12
639,12_46,Unc,0,Antwerpen,WL,Buckfast + Carnica,4.510406865,51.1596941,Boechout,1.475409836,Thymol+MO,MO,None,12
640,12_46,vdv,15900000,Antwerpen,WL,Buckfast + Carnica,4.510406865,51.1596941,Boechout,1.475409836,Thymol+MO,MO,None,12
641,12_46,thog,2288.82,Antwerpen,WL,Buckfast + Carnica,4.510406865,51.1596941,Boechout,1.475409836,Thymol+MO,MO,None,12
642,12_46,AMFV,8783.87,Antwerpen,WL,Buckfast + Carnica,4.510406865,51.1596941,Boechout,1.475409836,Thymol+MO,MO,None,12
643,12_46,thika,0,Antwerpen,WL,Buckfast + Carnica,4.510406865,51.1596941,Boechout,1.475409836,Thymol+MO,MO,None,12
644,12_46,bmlv,0,Antwerpen,WL,Buckfast + Carnica,4.510406865,51.1596941,Boechout,1.475409836,Thymol+MO,MO,None,12
645,12_47,bmlv,1666.85,Oost-Vl,Healthy,Buckfast,3.532983112,50.845989,Wortegem-petegem,5.01984127,OA,OA,None,12
646,12_47,thog,0,Oost-Vl,Healthy,Buckfast,3.532983112,50.845989,Wortegem-petegem,5.01984127,OA,OA,None,12
647,12_47,AMFV,2997.18,Oost-Vl,Healthy,Buckfast,3.532983112,50.845989,Wortegem-petegem,5.01984127,OA,OA,None,12
648,12_47,Unc,0,Oost-Vl,Healthy,Buckfast,3.532983112,50.845989,Wortegem-petegem,5.01984127,OA,OA,None,12
649,12_47,vdv,702570.97,Oost-Vl,Healthy,Buckfast,3.532983112,50.845989,Wortegem-petegem,5.01984127,OA,OA,None,12
650,12_47,dwv,68061.46,Oost-Vl,Healthy,Buckfast,3.532983112,50.845989,Wortegem-petegem,5.01984127,OA,OA,None,12
651,12_47,thika,7586.36,Oost-Vl,Healthy,Buckfast,3.532983112,50.845989,Wortegem-petegem,5.01984127,OA,OA,None,12
652,12_48,Unc,0,Oost-Vl,Healthy,Buckfast,3.532983112,50.845989,Wortegem-petegem,3.481822837,OA,OA,None,12
653,12_48,thog,63762.09,Oost-Vl,Healthy,Buckfast,3.532983112,50.845989,Wortegem-petegem,3.481822837,OA,OA,None,12
654,12_48,dwv,1.3e+09,Oost-Vl,Healthy,Buckfast,3.532983112,50.845989,Wortegem-petegem,3.481822837,OA,OA,None,12
655,12_48,bmlv,66975.57,Oost-Vl,Healthy,Buckfast,3.532983112,50.845989,Wortegem-petegem,3.481822837,OA,OA,None,12
656,12_48,thika,0,Oost-Vl,Healthy,Buckfast,3.532983112,50.845989,Wortegem-petegem,3.481822837,OA,OA,None,12
657,12_48,AMFV,5021.99,Oost-Vl,Healthy,Buckfast,3.532983112,50.845989,Wortegem-petegem,3.481822837,OA,OA,None,12
658,12_48,vdv,2.62e+08,Oost-Vl,Healthy,Buckfast,3.532983112,50.845989,Wortegem-petegem,3.481822837,OA,OA,None,12
659,12_49,Unc,0,Oost-Vl,WL,Buckfast,3.532983112,50.845989,Wortegem-petegem,6.326383896,OA,OA,None,12
660,12_49,AMFV,3920.71,Oost-Vl,WL,Buckfast,3.532983112,50.845989,Wortegem-petegem,6.326383896,OA,OA,None,12
661,12_49,bmlv,33811.43,Oost-Vl,WL,Buckfast,3.532983112,50.845989,Wortegem-petegem,6.326383896,OA,OA,None,12
662,12_49,vdv,16300000,Oost-Vl,WL,Buckfast,3.532983112,50.845989,Wortegem-petegem,6.326383896,OA,OA,None,12
663,12_49,dwv,10900000,Oost-Vl,WL,Buckfast,3.532983112,50.845989,Wortegem-petegem,6.326383896,OA,OA,None,12
664,12_49,thog,0,Oost-Vl,WL,Buckfast,3.532983112,50.845989,Wortegem-petegem,6.326383896,OA,OA,None,12
665,12_49,thika,0,Oost-Vl,WL,Buckfast,3.532983112,50.845989,Wortegem-petegem,6.326383896,OA,OA,None,12
666,12_5,AMFV,0,West-Vl,Healthy,Unknown,3.292091113,51.2553021,Damme,0.246322272,Thymol,None,None,12
667,12_5,thog,0,West-Vl,Healthy,Unknown,3.292091113,51.2553021,Damme,0.246322272,Thymol,None,None,12
668,12_5,dwv,383937.05,West-Vl,Healthy,Unknown,3.292091113,51.2553021,Damme,0.246322272,Thymol,None,None,12
669,12_5,bmlv,0,West-Vl,Healthy,Unknown,3.292091113,51.2553021,Damme,0.246322272,Thymol,None,None,12
670,12_5,Unc,0,West-Vl,Healthy,Unknown,3.292091113,51.2553021,Damme,0.246322272,Thymol,None,None,12
671,12_5,thika,0,West-Vl,Healthy,Unknown,3.292091113,51.2553021,Damme,0.246322272,Thymol,None,None,12
672,12_5,vdv,140083.07,West-Vl,Healthy,Unknown,3.292091113,51.2553021,Damme,0.246322272,Thymol,None,None,12
673,12_50,thog,18001.41,Oost-Vl,WL,Buckfast,3.532983112,50.845989,Wortegem-petegem,11.71953255,OA,OA,None,12
674,12_50,thika,0,Oost-Vl,WL,Buckfast,3.532983112,50.845989,Wortegem-petegem,11.71953255,OA,OA,None,12
675,12_50,AMFV,5750.62,Oost-Vl,WL,Buckfast,3.532983112,50.845989,Wortegem-petegem,11.71953255,OA,OA,None,12
676,12_50,bmlv,275658.42,Oost-Vl,WL,Buckfast,3.532983112,50.845989,Wortegem-petegem,11.71953255,OA,OA,None,12
677,12_50,Unc,0,Oost-Vl,WL,Buckfast,3.532983112,50.845989,Wortegem-petegem,11.71953255,OA,OA,None,12
678,12_50,dwv,2.15e+08,Oost-Vl,WL,Buckfast,3.532983112,50.845989,Wortegem-petegem,11.71953255,OA,OA,None,12
679,12_50,vdv,3.86e+08,Oost-Vl,WL,Buckfast,3.532983112,50.845989,Wortegem-petegem,11.71953255,OA,OA,None,12
680,12_51,AMFV,0,West-Vl,Healthy,Unknown,3.023122345,51.12819605,Eernegem,0.983949756,OA,OA,OA,12
681,12_51,bmlv,0,West-Vl,Healthy,Unknown,3.023122345,51.12819605,Eernegem,0.983949756,OA,OA,OA,12
682,12_51,thog,0,West-Vl,Healthy,Unknown,3.023122345,51.12819605,Eernegem,0.983949756,OA,OA,OA,12
683,12_51,dwv,0,West-Vl,Healthy,Unknown,3.023122345,51.12819605,Eernegem,0.983949756,OA,OA,OA,12
684,12_51,thika,0,West-Vl,Healthy,Unknown,3.023122345,51.12819605,Eernegem,0.983949756,OA,OA,OA,12
685,12_51,vdv,2647.55,West-Vl,Healthy,Unknown,3.023122345,51.12819605,Eernegem,0.983949756,OA,OA,OA,12
686,12_51,Unc,94700000,West-Vl,Healthy,Unknown,3.023122345,51.12819605,Eernegem,0.983949756,OA,OA,OA,12
687,12_52,thika,0,West-Vl,WL,Unknown,3.023122345,51.12819605,Eernegem,7.090475157,OA,OA,OA,12
688,12_52,AMFV,1502.24,West-Vl,WL,Unknown,3.023122345,51.12819605,Eernegem,7.090475157,OA,OA,OA,12
689,12_52,bmlv,0,West-Vl,WL,Unknown,3.023122345,51.12819605,Eernegem,7.090475157,OA,OA,OA,12
690,12_52,vdv,8927.75,West-Vl,WL,Unknown,3.023122345,51.12819605,Eernegem,7.090475157,OA,OA,OA,12
691,12_52,thog,0,West-Vl,WL,Unknown,3.023122345,51.12819605,Eernegem,7.090475157,OA,OA,OA,12
692,12_52,dwv,3773.55,West-Vl,WL,Unknown,3.023122345,51.12819605,Eernegem,7.090475157,OA,OA,OA,12
693,12_52,Unc,3.75e+08,West-Vl,WL,Unknown,3.023122345,51.12819605,Eernegem,7.090475157,OA,OA,OA,12
694,12_53,AMFV,5032.48,Antwerpen,Healthy,Carnica,4.8597257,51.1438611,Olen,7.337142857,OA,OA,OA,12
695,12_53,thog,0,Antwerpen,Healthy,Carnica,4.8597257,51.1438611,Olen,7.337142857,OA,OA,OA,12
696,12_53,dwv,0,Antwerpen,Healthy,Carnica,4.8597257,51.1438611,Olen,7.337142857,OA,OA,OA,12
697,12_53,Unc,0,Antwerpen,Healthy,Carnica,4.8597257,51.1438611,Olen,7.337142857,OA,OA,OA,12
698,12_53,thika,0,Antwerpen,Healthy,Carnica,4.8597257,51.1438611,Olen,7.337142857,OA,OA,OA,12
699,12_53,vdv,86273.4,Antwerpen,Healthy,Carnica,4.8597257,51.1438611,Olen,7.337142857,OA,OA,OA,12
700,12_53,bmlv,0,Antwerpen,Healthy,Carnica,4.8597257,51.1438611,Olen,7.337142857,OA,OA,OA,12
701,12_54,AMFV,9946.02,Antwerpen,WL,Carnica,4.8597257,51.1438611,Olen,0.514191691,OA,OA,OA,12
702,12_54,dwv,0,Antwerpen,WL,Carnica,4.8597257,51.1438611,Olen,0.514191691,OA,OA,OA,12
703,12_54,vdv,1475.96,Antwerpen,WL,Carnica,4.8597257,51.1438611,Olen,0.514191691,OA,OA,OA,12
704,12_54,thog,0,Antwerpen,WL,Carnica,4.8597257,51.1438611,Olen,0.514191691,OA,OA,OA,12
705,12_54,thika,0,Antwerpen,WL,Carnica,4.8597257,51.1438611,Olen,0.514191691,OA,OA,OA,12
706,12_54,bmlv,0,Antwerpen,WL,Carnica,4.8597257,51.1438611,Olen,0.514191691,OA,OA,OA,12
707,12_54,Unc,0,Antwerpen,WL,Carnica,4.8597257,51.1438611,Olen,0.514191691,OA,OA,OA,12
708,12_55,thog,0,Vl-Br.,WL,Carnica,4.948470729,51.0192772,Testelt,1.238198421,OA,OA,OA,12
709,12_55,thika,0,Vl-Br.,WL,Carnica,4.948470729,51.0192772,Testelt,1.238198421,OA,OA,OA,12
710,12_55,AMFV,11673.48,Vl-Br.,WL,Carnica,4.948470729,51.0192772,Testelt,1.238198421,OA,OA,OA,12
711,12_55,vdv,304364.23,Vl-Br.,WL,Carnica,4.948470729,51.0192772,Testelt,1.238198421,OA,OA,OA,12
712,12_55,Unc,0,Vl-Br.,WL,Carnica,4.948470729,51.0192772,Testelt,1.238198421,OA,OA,OA,12
713,12_55,dwv,0,Vl-Br.,WL,Carnica,4.948470729,51.0192772,Testelt,1.238198421,OA,OA,OA,12
714,12_55,bmlv,0,Vl-Br.,WL,Carnica,4.948470729,51.0192772,Testelt,1.238198421,OA,OA,OA,12
715,12_56,Unc,0,Vl-Br.,Healthy,Carnica,4.948470729,51.0192772,Testelt,0.43251305,OA,OA,OA,12
716,12_56,dwv,3290.45,Vl-Br.,Healthy,Carnica,4.948470729,51.0192772,Testelt,0.43251305,OA,OA,OA,12
717,12_56,bmlv,4175.87,Vl-Br.,Healthy,Carnica,4.948470729,51.0192772,Testelt,0.43251305,OA,OA,OA,12
718,12_56,vdv,482556.78,Vl-Br.,Healthy,Carnica,4.948470729,51.0192772,Testelt,0.43251305,OA,OA,OA,12
719,12_56,thika,0,Vl-Br.,Healthy,Carnica,4.948470729,51.0192772,Testelt,0.43251305,OA,OA,OA,12
720,12_56,thog,0,Vl-Br.,Healthy,Carnica,4.948470729,51.0192772,Testelt,0.43251305,OA,OA,OA,12
721,12_56,AMFV,11057.46,Vl-Br.,Healthy,Carnica,4.948470729,51.0192772,Testelt,0.43251305,OA,OA,OA,12
722,12_57,dwv,43700000,Vl-Br.,WL,Hybrid,4.5385226,50.7729254,Overijse,8.887458151,OA,OA,None,12
723,12_57,thika,1707.38,Vl-Br.,WL,Hybrid,4.5385226,50.7729254,Overijse,8.887458151,OA,OA,None,12
724,12_57,bmlv,0,Vl-Br.,WL,Hybrid,4.5385226,50.7729254,Overijse,8.887458151,OA,OA,None,12
725,12_57,thog,0,Vl-Br.,WL,Hybrid,4.5385226,50.7729254,Overijse,8.887458151,OA,OA,None,12
726,12_57,Unc,0,Vl-Br.,WL,Hybrid,4.5385226,50.7729254,Overijse,8.887458151,OA,OA,None,12
727,12_57,vdv,2.81e+09,Vl-Br.,WL,Hybrid,4.5385226,50.7729254,Overijse,8.887458151,OA,OA,None,12
728,12_57,AMFV,1735.7,Vl-Br.,WL,Hybrid,4.5385226,50.7729254,Overijse,8.887458151,OA,OA,None,12
729,12_58,dwv,115976.8,Vl-Br.,Healthy,Hybrid,4.5385226,50.7729254,Overijse,5.389982111,OA,OA,None,12
730,12_58,thika,0,Vl-Br.,Healthy,Hybrid,4.5385226,50.7729254,Overijse,5.389982111,OA,OA,None,12
731,12_58,Unc,158533.31,Vl-Br.,Healthy,Hybrid,4.5385226,50.7729254,Overijse,5.389982111,OA,OA,None,12
732,12_58,thog,0,Vl-Br.,Healthy,Hybrid,4.5385226,50.7729254,Overijse,5.389982111,OA,OA,None,12
733,12_58,bmlv,0,Vl-Br.,Healthy,Hybrid,4.5385226,50.7729254,Overijse,5.389982111,OA,OA,None,12
734,12_58,vdv,138001.36,Vl-Br.,Healthy,Hybrid,4.5385226,50.7729254,Overijse,5.389982111,OA,OA,None,12
735,12_58,AMFV,0,Vl-Br.,Healthy,Hybrid,4.5385226,50.7729254,Overijse,5.389982111,OA,OA,None,12
736,12_59,Unc,0,Limburg,WL,Carnica,5.791733,51.0947181,Maaseik,0,None,OA,Thymol,12
737,12_59,dwv,16173.31,Limburg,WL,Carnica,5.791733,51.0947181,Maaseik,0,None,OA,Thymol,12
738,12_59,vdv,4.15e+08,Limburg,WL,Carnica,5.791733,51.0947181,Maaseik,0,None,OA,Thymol,12
739,12_59,thog,0,Limburg,WL,Carnica,5.791733,51.0947181,Maaseik,0,None,OA,Thymol,12
740,12_59,bmlv,0,Limburg,WL,Carnica,5.791733,51.0947181,Maaseik,0,None,OA,Thymol,12
741,12_59,AMFV,46126.17,Limburg,WL,Carnica,5.791733,51.0947181,Maaseik,0,None,OA,Thymol,12
742,12_59,thika,0,Limburg,WL,Carnica,5.791733,51.0947181,Maaseik,0,None,OA,Thymol,12
743,12_6,thog,1270000,West-Vl,WL,Unknown,3.292091113,51.2553021,Damme,0.773722628,Thymol,None,None,12
744,12_6,bmlv,0,West-Vl,WL,Unknown,3.292091113,51.2553021,Damme,0.773722628,Thymol,None,None,12
745,12_6,Unc,0,West-Vl,WL,Unknown,3.292091113,51.2553021,Damme,0.773722628,Thymol,None,None,12
746,12_6,dwv,8.85e+09,West-Vl,WL,Unknown,3.292091113,51.2553021,Damme,0.773722628,Thymol,None,None,12
747,12_6,vdv,44400000,West-Vl,WL,Unknown,3.292091113,51.2553021,Damme,0.773722628,Thymol,None,None,12
748,12_6,thika,0,West-Vl,WL,Unknown,3.292091113,51.2553021,Damme,0.773722628,Thymol,None,None,12
749,12_6,AMFV,0,West-Vl,WL,Unknown,3.292091113,51.2553021,Damme,0.773722628,Thymol,None,None,12
750,12_60,bmlv,0,Limburg,Healthy,Carnica,5.791733,51.0947181,Maaseik,4.188018433,None,OA,Thymol,12
751,12_60,Unc,82322.82,Limburg,Healthy,Carnica,5.791733,51.0947181,Maaseik,4.188018433,None,OA,Thymol,12
752,12_60,dwv,478751.64,Limburg,Healthy,Carnica,5.791733,51.0947181,Maaseik,4.188018433,None,OA,Thymol,12
753,12_60,AMFV,13692.97,Limburg,Healthy,Carnica,5.791733,51.0947181,Maaseik,4.188018433,None,OA,Thymol,12
754,12_60,thog,0,Limburg,Healthy,Carnica,5.791733,51.0947181,Maaseik,4.188018433,None,OA,Thymol,12
755,12_60,thika,0,Limburg,Healthy,Carnica,5.791733,51.0947181,Maaseik,4.188018433,None,OA,Thymol,12
756,12_60,vdv,7.22e+08,Limburg,Healthy,Carnica,5.791733,51.0947181,Maaseik,4.188018433,None,OA,Thymol,12
757,12_61,thog,0,Limburg,Healthy,Carnica,5.572202585,51.0005396,As,0.603661554,Thymol,Thymol,None,12
758,12_61,AMFV,6075.17,Limburg,Healthy,Carnica,5.572202585,51.0005396,As,0.603661554,Thymol,Thymol,None,12
759,12_61,Unc,0,Limburg,Healthy,Carnica,5.572202585,51.0005396,As,0.603661554,Thymol,Thymol,None,12
760,12_61,bmlv,0,Limburg,Healthy,Carnica,5.572202585,51.0005396,As,0.603661554,Thymol,Thymol,None,12
761,12_61,thika,0,Limburg,Healthy,Carnica,5.572202585,51.0005396,As,0.603661554,Thymol,Thymol,None,12
