Well,Sample Name,Detector,Task,Ct,StdDev Ct,Qty,Mean Qty,StdDev Qty,Filtered,Tm
F1,12_141,thika,Unknown,30.37,0.080,52.56,54.99,3.440,,
F3,12_142,thika,Unknown,28.31,0.323,264.20,224.53,56.094,,
F5,12_143,thika,Unknown,Undetermined,,,,,,
F7,12_144,thika,Unknown,Undetermined,,,,,,
F9,12_145,thika,Unknown,23.99,0.082,7726.19,8093.27,519.131,,
F11,12_146,thika,Unknown,29.78,0.205,83.79,75.29,12.019,,
G1,12_147,thika,Unknown,38.58,0.313,8.63e-002,1.04e-001,2.52e-002,,
G3,12_148,thika,Unknown,29.76,0.337,84.74,103.88,27.076,,
G5,12_149,thika,Unknown,28.76,0.248,185.25,163.01,31.451,,
B5,12_15,thika,Unknown,24.10,0.087,174.33,166.46,11.128,,
G7,12_150,thika,Unknown,27.85,0.114,377.06,354.74,31.557,,
C5,12_16,thika,Unknown,23.49,0.112,278.38,296.24,25.245,,
D5,12_17,thika,Unknown,19.03,0.130,8425.40,7871.83,782.867,,
E5,12_18,thika,Unknown,18.94,0.261,9029.09,10501.04,2081.644,,
F5,12_19,thika,Unknown,22.40,0.068,639.32,663.54,34.255,,
D1,12_2,thika,Unknown,23.05,0.773,391.03,280.20,156.738,,
G5,12_20,thika,Unknown,34.90,0.067,4.49e-002,4.33e-002,2.24e-003,,
H5,12_21,thika,Unknown,21.43,0.013,1341.37,1332.34,12.773,,
B7,12_22,thika,Unknown,20.10,0.059,3711.24,3834.39,174.163,,
C7,12_23,thika,Unknown,29.72,0.003,2.37,2.37,4.64e-003,,
D7,12_24,thika,Unknown,31.19,0.161,7.71e-001,7.10e-001,8.71e-002,,
E7,12_25,thika,Unknown,30.62,0.075,1.19,1.15,6.55e-002,,
F7,12_26,thika,Unknown,29.83,0.435,2.18,1.77,5.79e-001,,
G7,12_27,thika,Unknown,25.68,0.254,52.16,45.90,8.851,,
H7,12_28,thika,Unknown,27.39,0.006,14.06,14.02,6.10e-002,,
B9,12_29,thika,Unknown,28.63,0.277,5.48,6.43,1.355,,
F1,12_3,thika,Unknown,24.44,0.200,134.89,121.79,18.537,,
C9,12_30,thika,Unknown,24.97,0.117,89.72,95.78,8.576,,
D9,12_31,thika,Unknown,19.54,0.007,5719.53,5698.97,29.077,,
E9,12_32,thika,Unknown,20.24,0.246,3349.47,2958.80,552.489,,
F9,12_33,thika,Unknown,18.16,0.198,16375.26,14796.73,2232.380,,
G9,12_34,thika,Unknown,21.81,0.054,1007.94,1038.10,42.643,,
H9,12_35,thika,Unknown,23.29,0.351,324.43,399.31,105.891,,
B11,12_36,thika,Unknown,31.07,0.070,8.41e-001,8.74e-001,4.66e-002,,
C11,12_37,thika,Unknown,22.39,0.006,643.23,645.26,2.867,,
D11,12_38,thika,Unknown,24.20,0.010,161.27,162.18,1.287,,
E11,12_39,thika,Unknown,22.07,0.024,821.94,811.19,15.203,,
B2,12_4,thika,Unknown,24.50,0.015,128.20,127.18,1.438,,
F11,12_40,thika,Unknown,21.46,0.030,1315.42,1337.47,31.177,,
G11,12_41,thika,Unknown,22.09,0.066,814.98,845.19,42.728,,
C1,12_42,thika,Unknown,25.27,0.426,46.19,37.88,11.754,,
C3,12_43,thika,Unknown,32.41,0.301,2.34e-001,2.02e-001,4.47e-002,,
C5,12_44,thika,Unknown,20.51,0.062,1559.54,1510.64,69.150,,
C7,12_45,thika,Unknown,23.39,0.117,184.73,174.05,15.108,,
C9,12_46,thika,Unknown,25.91,0.105,28.70,27.20,2.116,,
C11,12_47,thika,Unknown,18.30,0.104,8000.09,7586.36,585.092,,
D1,12_48,thika,Unknown,24.76,0.248,66.95,59.30,10.827,,
D3,12_49,thika,Unknown,23.86,0.142,131.02,121.95,12.828,,
C2,12_5,thika,Unknown,28.66,0.174,5.35,4.89,6.48e-001,,
D5,12_50,thika,Unknown,30.92,0.269,7.05e-001,8.19e-001,1.62e-001,,
D7,12_51,thika,Unknown,25.91,0.163,28.60,26.35,3.177,,
D9,12_52,thika,Unknown,22.16,0.015,460.50,464.02,4.981,,
D11,12_53,thika,Unknown,25.18,0.045,49.10,50.28,1.663,,
E1,12_54,thika,Unknown,21.49,0.024,756.50,765.98,13.397,,
E3,12_55,thika,Unknown,26.82,0.246,14.59,12.94,2.339,,
E5,12_56,thika,Unknown,31.00,0.081,6.64e-001,6.37e-001,3.83e-002,,
E7,12_57,thika,Unknown,20.45,0.086,1630.36,1707.38,108.925,,
E9,12_58,thika,Unknown,26.43,0.118,19.56,18.42,1.607,,
E11,12_59,thika,Unknown,22.79,0.237,287.69,328.21,57.316,,
E2,12_6,thika,Unknown,26.40,0.025,29.93,30.35,5.91e-001,,
F1,12_60,thika,Unknown,28.75,0.040,3.50,3.43,1.02e-001,,
F3,12_61,thika,Unknown,36.30,0.840,1.31e-002,2.24e-002,1.31e-002,,
F5,12_62,thika,Unknown,25.46,0.423,40.03,32.87,10.123,,
F7,12_63,thika,Unknown,22.45,0.413,370.91,305.87,91.972,,
F9,12_64,thika,Unknown,26.53,0.008,18.16,18.23,1.04e-001,,
F11,12_65,thika,Unknown,39.18,1.408,1.56e-003,4.18e-003,3.71e-003,,
G1,12_66,thika,Unknown,Undetermined,,,,,,
G3,12_67,thika,Unknown,20.04,0.026,2207.08,2177.96,41.174,,
G5,12_68,thika,Unknown,21.34,0.065,844.45,874.23,42.116,,
G7,12_69,thika,Unknown,26.47,0.045,19.00,19.46,6.46e-001,,
G2,12_7,thika,Unknown,30.53,0.351,1.27,1.07,2.85e-001,,
G9,12_70,thika,Unknown,24.05,0.001,113.67,113.71,6.37e-002,,
G11,12_71,thika,Unknown,Undetermined,,,,,,
H1,12_72,thika,Unknown,Undetermined,,,,,,
H3,12_73,thika,Unknown,25.19,0.109,48.70,46.07,3.717,,
H5,12_74,thika,Unknown,25.72,0.239,33.09,29.42,5.183,,
H7,12_75,thika,Unknown,38.45,2.117,2.68e-003,1.49e-003,1.69e-003,,
B1,12_76,thika,Unknown,25.85,0.014,72.54,71.83,1.004,,
B3,12_77,thika,Unknown,24.79,0.011,212.84,214.47,2.301,,
B5,12_78,thika,Unknown,20.18,0.189,23582.82,20765.32,3984.541,,
B7,12_79,thika,Unknown,26.78,0.013,28.05,27.79,3.71e-001,,
B3,12_8,thika,Unknown,27.78,0.461,10.49,8.43,2.914,,
B9,12_80,thika,Unknown,24.01,0.378,475.27,647.59,243.700,,
B11,12_81,thika,Unknown,Undetermined,,,,,,
C1,12_82,thika,Unknown,Undetermined,,,,,,
C3,12_83,thika,Unknown,25.82,0.534,74.77,54.66,28.433,,
C5,12_84,thika,Unknown,29.06,0.087,2.72,2.56,2.26e-001,,
C7,12_85,thika,Unknown,21.79,0.235,4592.45,3932.38,933.473,,
C9,12_86,thika,Unknown,24.08,0.041,440.29,453.59,18.798,,
C11,12_87,thika,Unknown,30.35,0.037,7.34e-001,7.15e-001,2.71e-002,,
D1,12_88,thika,Unknown,25.37,0.233,117.70,100.88,23.782,,
D3,12_89,thika,Unknown,31.21,0.163,3.06e-001,2.74e-001,4.54e-002,,
C3,12_9,thika,Unknown,33.41,0.673,1.40e-001,1.04e-001,5.14e-002,,
D5,12_90,thika,Unknown,30.11,0.105,9.35e-001,8.70e-001,9.28e-002,,
D7,12_91,thika,Unknown,28.51,0.333,4.81,3.89,1.299,,
D9,12_92,thika,Unknown,29.52,,1.70,,,,
D11,12_93,thika,Unknown,27.96,0.015,8.45,8.54,1.29e-001,,
E1,12_94,thika,Unknown,22.11,0.297,3289.36,2716.00,810.842,,
E3,12_95,thika,Unknown,22.95,0.065,1399.40,1468.66,97.961,,
E5,12_96,thika,Unknown,23.66,0.432,675.50,518.63,221.853,,
E7,12_97,thika,Unknown,30.14,0.312,9.10e-001,7.45e-001,2.33e-001,,
E9,12_98,thika,Unknown,26.01,0.975,61.24,38.11,32.713,,
E11,12_99,thika,Unknown,27.45,0.231,14.14,12.13,2.838,,
G9,13_1,thika,Unknown,Undetermined,,,,,,
B3,13_10,thika,Unknown,33.75,0.567,1.46e-001,1.10e-001,5.01e-002,,
C5,13_100,thika,Unknown,Undetermined,,,,,,
C7,13_101,thika,Unknown,Undetermined,,,,,,
C9,13_102,thika,Unknown,Undetermined,,,,,,
C11,13_103,thika,Unknown,Undetermined,,,,,,
D1,13_104,thika,Unknown,Undetermined,,,,,,
D3,13_105,thika,Unknown,Undetermined,,,,,,
D5,13_106,thika,Unknown,Undetermined,,,,,,
D7,13_107,thika,Unknown,Undetermined,,,,,,
D9,13_108,thika,Unknown,36.05,0.156,6.88e-002,6.32e-002,8.01e-003,,
D11,13_109,thika,Unknown,Undetermined,,,,,,
B5,13_11,thika,Unknown,Undetermined,,,,,,
E1,13_110,thika,Unknown,Undetermined,,,,,,
E3,13_111,thika,Unknown,27.25,0.133,89.60,83.24,8.994,,
E5,13_112,thika,Unknown,Undetermined,,,,,,
E7,13_113,thika,Unknown,25.25,0.196,456.47,410.25,65.372,,
E9,13_114,thika,Unknown,35.59,0.308,1.00e-001,1.22e-001,3.02e-002,,
E11,13_115,thika,Unknown,22.88,0.092,3130.69,2972.56,223.626,,
F1,13_116,thika,Unknown,Undetermined,,,,,,
F3,13_117,thika,Unknown,Undetermined,,,,,,
F5,13_118,thika,Unknown,Undetermined,,,,,,
F7,13_119,thika,Unknown,Undetermined,,,,,,
B7,13_12,thika,Unknown,Undetermined,,,,,,
F9,13_120,thika,Unknown,Undetermined,,,,,,
F11,13_121,thika,Unknown,Undetermined,,,,,,
G1,13_122,thika,Unknown,Undetermined,,,,,,
G3,13_123,thika,Unknown,Undetermined,,,,,,
