Document Name: thog_5.sds 
Plate Type: Absolute Quantification
User: u0103892

Document Information

Operator: sa_abi7500
Run Date: Monday, January 28, 2019 17:54:28
Last Modified: Monday, February 04, 2019 16:36:43
Instrument Type: Applied Biosystems 7500 Fast Real-Time PCR System

Comments:
SDS v1.3.1

Thermal Cycler Profile
Stage,Repetitions,Temperature,Time,Ramp Rate,Auto Increment
1,1,50.0 °C,5:00,Auto,,
,,95.0 °C,0:20,Auto,,
2,45,95.0 °C,0:03,Auto,,
,,50.0 °C,0:30,Auto,,
Fast 7500 Mode
Data Collection :  Stage 2 Step 1
PCR Volume: 20 µL,

Well,Sample Name,Detector,Task,Ct,StdDev Ct,Qty,Mean Qty,StdDev Qty,Filtered,Tm
A1,,Rota,Standard,3.28,,1.00e+010,,,,
A2,,Rota,Standard,3.28,,1.00e+010,,,,
A3,,Rota,Standard,12.62,,1.00e+008,,,,
A4,,Rota,Standard,12.78,,1.00e+008,,,,
A5,,Rota,Standard,20.19,,1.00e+006,,,,
A6,,Rota,Standard,19.90,,1.00e+006,,,,
A7,,Rota,Standard,26.06,,10000.00,,,,
A8,,Rota,Standard,25.68,,10000.00,,,,
A9,,Rota,Standard,31.00,,100.00,,,,
A10,,Rota,Standard,30.92,,100.00,,,,
A11,,Rota,NTC,31.84,,,,,,
A12,,Rota,NTC,31.51,,,,,,
B1,13_19,Rota,Unknown,32.04,0.021,117.88,116.72,1.632,,
B2,13_19,Rota,Unknown,32.07,0.021,115.57,116.72,1.632,,
B3,13_20,Rota,Unknown,32.78,0.492,71.63,58.26,18.917,,
B4,13_20,Rota,Unknown,33.47,0.492,44.88,58.26,18.917,,
B5,13_21,Rota,Unknown,15.16,0.115,9.86e+006,9.35e+006,722803.845,,
B6,13_21,Rota,Unknown,15.33,0.115,8.84e+006,9.35e+006,722803.845,,
B7,13_22,Rota,Unknown,32.44,0.362,90.15,108.68,26.206,,
B8,13_22,Rota,Unknown,31.92,0.362,127.21,108.68,26.206,,
B9,13_23,Rota,Unknown,32.16,0.181,108.33,99.76,12.116,,
B10,13_23,Rota,Unknown,32.42,0.181,91.19,99.76,12.116,,
B11,13_24,Rota,Unknown,31.97,0.245,123.18,139.34,22.856,,
B12,13_24,Rota,Unknown,31.62,0.245,155.50,139.34,22.856,,
C1,13_25,Rota,Unknown,31.71,1.097,146.39,99.02,66.996,,
C2,13_25,Rota,Unknown,33.26,1.097,51.65,99.02,66.996,,
C3,13_26,Rota,Unknown,32.31,0.853,98.35,159.76,86.854,,
C4,13_26,Rota,Unknown,31.10,0.853,221.18,159.76,86.854,,
C5,13_27,Rota,Unknown,32.73,0.074,73.84,71.33,3.548,,
C6,13_27,Rota,Unknown,32.84,0.074,68.82,71.33,3.548,,
C7,13_28,Rota,Unknown,32.31,0.473,97.79,80.08,25.037,,
C8,13_28,Rota,Unknown,32.98,0.473,62.38,80.08,25.037,,
C9,13_29,Rota,Unknown,32.70,0.425,75.56,63.00,17.758,,
C10,13_29,Rota,Unknown,33.30,0.425,50.45,63.00,17.758,,
C11,13_30,Rota,Unknown,36.02,3.130,8.14,83.66,106.810,,
C12,13_30,Rota,Unknown,31.59,3.130,159.19,83.66,106.810,,
D1,13_31,Rota,Unknown,32.30,0.108,98.65,104.00,7.563,,
D2,13_31,Rota,Unknown,32.15,0.108,109.35,104.00,7.563,,
D3,13_32,Rota,Unknown,34.91,1.115,17.08,33.19,22.777,,
D4,13_32,Rota,Unknown,33.33,1.115,49.29,33.19,22.777,,
D5,13_33,Rota,Unknown,32.48,0.031,87.34,88.63,1.818,,
D6,13_33,Rota,Unknown,32.44,0.031,89.91,88.63,1.818,,
D7,13_34,Rota,Unknown,32.70,0.924,75.37,53.35,31.140,,
D8,13_34,Rota,Unknown,34.01,0.924,31.33,53.35,31.140,,
D9,13_35,Rota,Unknown,25.89,0.404,7308.98,9018.80,2418.043,,
D10,13_35,Rota,Unknown,25.32,0.404,10728.61,9018.80,2418.043,,
D11,13_36,Rota,Unknown,34.94,0.347,16.78,20.06,4.633,,
D12,13_36,Rota,Unknown,34.45,0.347,23.33,20.06,4.633,,
E1,13_37,Rota,Unknown,32.32,0.175,97.28,106.06,12.412,,
E2,13_37,Rota,Unknown,32.07,0.175,114.83,106.06,12.412,,
E3,13_38,Rota,Unknown,34.86,0.111,17.67,16.79,1.255,,
E4,13_38,Rota,Unknown,35.02,0.111,15.90,16.79,1.255,,
E5,13_39,Rota,Unknown,33.32,1.087,49.65,94.53,63.466,,
E6,13_39,Rota,Unknown,31.79,1.087,139.41,94.53,63.466,,
E7,13_40,Rota,Unknown,31.56,1.356,162.11,103.40,83.027,,
E8,13_40,Rota,Unknown,33.48,1.356,44.69,103.40,83.027,,
E9,13_41,Rota,Unknown,28.38,0.140,1372.53,1470.41,138.426,,
E10,13_41,Rota,Unknown,28.18,0.140,1568.29,1470.41,138.426,,
E11,13_42,Rota,Unknown,32.43,0.475,90.22,115.96,36.409,,
E12,13_42,Rota,Unknown,31.76,0.475,141.71,115.96,36.409,,
F1,13_43,Rota,Unknown,24.13,0.110,23946.93,22754.61,1686.191,,
F2,13_43,Rota,Unknown,24.28,0.110,21562.30,22754.61,1686.191,,
F3,13_44,Rota,Unknown,32.90,0.373,66.03,80.09,19.882,,
F4,13_44,Rota,Unknown,32.37,0.373,94.15,80.09,19.882,,
F5,13_45,Rota,Unknown,33.14,0.621,56.23,78.84,31.971,,
F6,13_45,Rota,Unknown,32.26,0.621,101.45,78.84,31.971,,
F7,13_46,Rota,Unknown,32.97,1.108,62.93,42.45,28.970,,
F8,13_46,Rota,Unknown,34.54,1.108,21.97,42.45,28.970,,
F9,13_47,Rota,Unknown,31.45,0.107,175.01,166.54,11.974,,
F10,13_47,Rota,Unknown,31.60,0.107,158.08,166.54,11.974,,
F11,13_48,Rota,Unknown,23.57,0.087,34718.63,36218.81,2121.588,,
F12,13_48,Rota,Unknown,23.45,0.087,37719.00,36218.81,2121.588,,
G1,13_49,Rota,Unknown,13.40,0.121,3.23e+007,3.06e+007,2.48e+006,,
G2,13_49,Rota,Unknown,13.57,0.121,2.88e+007,3.06e+007,2.48e+006,,
G3,13_50,Rota,Unknown,17.25,0.009,2.42e+006,2.41e+006,14099.709,,
G4,13_50,Rota,Unknown,17.27,0.009,2.40e+006,2.41e+006,14099.709,,
G5,13_51,Rota,Unknown,31.44,0.246,175.49,198.61,32.702,,
G6,13_51,Rota,Unknown,31.10,0.246,221.74,198.61,32.702,,
G7,13_52,Rota,Unknown,30.98,0.707,240.03,181.30,83.050,,
G8,13_52,Rota,Unknown,31.98,0.707,122.58,181.30,83.050,,
G9,13_53,Rota,Unknown,32.80,0.457,70.65,89.88,27.192,,
G10,13_53,Rota,Unknown,32.15,0.457,109.10,89.88,27.192,,
G11,13_54,Rota,Unknown,16.56,0.058,3.86e+006,3.97e+006,155162.916,,
G12,13_54,Rota,Unknown,16.48,0.058,4.08e+006,3.97e+006,155162.916,,
H1,13_55,Rota,Unknown,31.13,0.325,217.25,188.36,40.854,,
H2,13_55,Rota,Unknown,31.59,0.325,159.48,188.36,40.854,,
H3,13_56,Rota,Unknown,32.04,0.072,117.47,121.64,5.889,,
H4,13_56,Rota,Unknown,31.94,0.072,125.80,121.64,5.889,,
H5,13_57,Rota,Unknown,32.09,0.938,113.80,195.59,115.663,,
H6,13_57,Rota,Unknown,30.76,0.938,277.37,195.59,115.663,,
H7,13_58,Rota,Unknown,31.76,0.504,141.76,185.29,61.560,,
H8,13_58,Rota,Unknown,31.05,0.504,228.82,185.29,61.560,,
H9,13_59,Rota,Unknown,15.46,0.094,8.09e+006,8.47e+006,535697.026,,
H10,13_59,Rota,Unknown,15.33,0.094,8.85e+006,8.47e+006,535697.026,,
H11,13_60,Rota,Unknown,31.39,0.292,181.75,159.76,31.102,,
H12,13_60,Rota,Unknown,31.80,0.292,137.77,159.76,31.102,,
