Document Name: thog_3.sds 
Plate Type: Absolute Quantification
User: u0103892

Document Information

Operator: sa_abi7500
Run Date: Monday, January 28, 2019 13:40:05
Last Modified: Monday, February 04, 2019 16:34:12
Instrument Type: Applied Biosystems 7500 Fast Real-Time PCR System

Comments:
SDS v1.3.1

Thermal Cycler Profile
Stage,Repetitions,Temperature,Time,Ramp Rate,Auto Increment
1,1,50.0 °C,5:00,Auto,,
,,95.0 °C,0:20,Auto,,
2,45,95.0 °C,0:03,Auto,,
,,50.0 °C,0:30,Auto,,
Fast 7500 Mode
Data Collection :  Stage 2 Step 1
PCR Volume: 20 µL,

Well,Sample Name,Detector,Task,Ct,StdDev Ct,Qty,Mean Qty,StdDev Qty,Filtered,Tm
B12,12_90,Rota,Unknown,32.89,0.395,72.67,89.43,23.697,,
C1,12_91,Rota,Unknown,23.41,0.228,44915.27,40508.97,6231.445,,
C2,12_91,Rota,Unknown,23.73,0.228,36102.67,40508.97,6231.445,,
C3,12_92,Rota,Unknown,33.60,0.580,44.97,61.68,23.642,,
C4,12_92,Rota,Unknown,32.78,0.580,78.40,61.68,23.642,,
C5,12_93,Rota,Unknown,32.72,0.017,81.64,82.31,9.51e-001,,
C6,12_93,Rota,Unknown,32.69,0.017,82.98,82.31,9.51e-001,,
C7,12_94,Rota,Unknown,32.93,1.371,70.83,44.93,36.634,,
C8,12_94,Rota,Unknown,34.86,1.371,19.02,44.93,36.634,,
C9,12_95,Rota,Unknown,33.25,1.477,57.03,35.43,30.540,,
C10,12_95,Rota,Unknown,35.33,1.477,13.84,35.43,30.540,,
C11,12_96,Rota,Unknown,32.64,1.145,86.22,172.39,121.854,,
C12,12_96,Rota,Unknown,31.02,1.145,258.55,172.39,121.854,,
D1,12_97,Rota,Unknown,44.56,,2.66e-002,,,,
D2,12_97,Rota,Unknown,Undetermined,,,,,,
D3,12_98,Rota,Unknown,32.51,0.155,93.67,101.19,10.636,,
D4,12_98,Rota,Unknown,32.29,0.155,108.71,101.19,10.636,,
D5,12_99,Rota,Unknown,31.90,0.221,142.40,128.80,19.226,,
D6,12_99,Rota,Unknown,32.21,0.221,115.21,128.80,19.226,,
D7,12_100,Rota,Unknown,32.83,0.342,75.62,65.06,14.943,,
D8,12_100,Rota,Unknown,33.31,0.342,54.49,65.06,14.943,,
D9,12_101,Rota,Unknown,Undetermined,,,,,,
D10,12_101,Rota,Unknown,Undetermined,,,,,,
D11,12_102,Rota,Unknown,30.60,0.011,343.33,345.22,2.683,,
D12,12_102,Rota,Unknown,30.58,0.011,347.12,345.22,2.683,,
E1,12_103,Rota,Unknown,31.76,0.238,155.95,175.95,28.283,,
E2,12_103,Rota,Unknown,31.43,0.238,195.95,175.95,28.283,,
E3,12_104,Rota,Unknown,33.26,2.332,56.44,31.24,35.646,,
E4,12_104,Rota,Unknown,36.56,2.332,6.03,31.24,35.646,,
E5,12_105,Rota,Unknown,24.88,0.079,16634.89,17286.00,920.806,,
E6,12_105,Rota,Unknown,24.76,0.079,17937.11,17286.00,920.806,,
E7,12_106,Rota,Unknown,15.06,0.167,1.29e+007,1.20e+007,1.35e+006,,
E8,12_106,Rota,Unknown,15.30,0.167,1.10e+007,1.20e+007,1.35e+006,,
E9,12_107,Rota,Unknown,21.43,0.116,172065.92,182185.15,14310.747,,
E10,12_107,Rota,Unknown,21.27,0.116,192304.38,182185.15,14310.747,,
E11,12_108,Rota,Unknown,34.36,1.208,26.81,56.09,41.401,,
E12,12_108,Rota,Unknown,32.65,1.208,85.36,56.09,41.401,,
F1,12_109,Rota,Unknown,18.55,0.073,1.21e+006,1.17e+006,57655.454,,
F2,12_109,Rota,Unknown,18.66,0.073,1.13e+006,1.17e+006,57655.454,,
F3,12_110,Rota,Unknown,33.33,0.698,53.71,40.60,18.537,,
F4,12_110,Rota,Unknown,34.32,0.698,27.49,40.60,18.537,,
F5,12_111,Rota,Unknown,39.37,4.259,8.96e-001,27.06,37.006,,
F6,12_111,Rota,Unknown,33.35,4.259,53.23,27.06,37.006,,
F7,12_112,Rota,Unknown,33.03,0.783,65.86,48.47,24.590,,
F8,12_112,Rota,Unknown,34.14,0.783,31.08,48.47,24.590,,
F9,12_113,Rota,Unknown,34.73,0.331,20.87,24.78,5.517,,
F10,12_113,Rota,Unknown,34.26,0.331,28.68,24.78,5.517,,
F11,12_114,Rota,Unknown,33.23,1.006,57.70,104.56,66.261,,
F12,12_114,Rota,Unknown,31.81,1.006,151.41,104.56,66.261,,
G1,12_115,Rota,Unknown,32.00,3.459,132.68,68.75,90.418,,
G2,12_115,Rota,Unknown,36.89,3.459,4.81,68.75,90.418,,
G3,12_116,Rota,Unknown,32.45,0.279,97.65,86.18,16.221,,
G4,12_116,Rota,Unknown,32.85,0.279,74.71,86.18,16.221,,
G5,12_117,Rota,Unknown,33.55,1.276,46.41,30.03,23.168,,
G6,12_117,Rota,Unknown,35.35,1.276,13.65,30.03,23.168,,
G7,12_118,Rota,Unknown,32.18,0.544,117.80,93.85,33.874,,
G8,12_118,Rota,Unknown,32.95,0.544,69.89,93.85,33.874,,
G9,12_119,Rota,Unknown,32.82,1.570,75.97,46.41,41.804,,
G10,12_119,Rota,Unknown,35.04,1.570,16.85,46.41,41.804,,
G11,12_120,Rota,Unknown,36.00,1.417,8.83,21.61,18.068,,
G12,12_120,Rota,Unknown,33.99,1.417,34.38,21.61,18.068,,
H1,12_121,Rota,Unknown,32.91,0.595,71.77,56.16,22.071,,
H2,12_121,Rota,Unknown,33.75,0.595,40.56,56.16,22.071,,
H3,12_122,Rota,Unknown,22.63,0.071,76408.41,79109.02,3819.238,,
H4,12_122,Rota,Unknown,22.53,0.071,81809.63,79109.02,3819.238,,
H5,12_123,Rota,Unknown,26.35,0.015,6122.55,6077.56,63.626,,
H6,12_123,Rota,Unknown,26.37,0.015,6032.57,6077.56,63.626,,
H7,12_124,Rota,Unknown,31.21,0.026,226.68,229.57,4.098,,
H8,12_124,Rota,Unknown,31.17,0.026,232.47,229.57,4.098,,
H9,12_125,Rota,Unknown,33.44,0.730,49.83,37.29,17.736,,
H10,12_125,Rota,Unknown,34.48,0.730,24.75,37.29,17.736,,
H11,12_126,Rota,Unknown,33.20,1.141,58.92,39.33,27.710,,
H12,12_126,Rota,Unknown,34.81,1.141,19.73,39.33,27.710,,
